"","site","Uplot","ID.x","plot","pot","source","start.height","post.trans.condition","mid.condition","fall.condition","fr.total","fr.fl.total","size1","MID.stem.number","MID.max.stem","size2","FALL.stem.number","FALL.max.stem","size1_ln","size2_ln","surv0","surv_end","surv1","surv2","start.height_ln","fec","pFlower","start","ID.y","GROUP","CODE","SITE","PLOT","SUBSTRATE","silt","sand","gravel","cobble","boulder","slab","H_silt","H_sand","H_gravel","H_cobble","H_boulder","H_slab","SUM","aspect","Densi_raw_Mean","Asp_Expo","Densi_cover","Particle_mean","Particle_even","moist_score","Vert._dist_wat","Horiz_dist_to_wat","tot_area_Seasonal","plot_slope","WatAREA__to_bankAREA","X.x","X.y","ID1","ID2","Latitude","Longitude","Elevation","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","LR1","LR2","LR3","LR4","LR5","LR6","LR7","LR8","LR9","LR10","GAM1","GAM2","GAM3","GAM4","GAM5","GAM6","GAM7","GAM8","GAM9","GAM10","RF1","RF2","RF3","RF4","RF5","RF6","RF7","RF8","RF9","RF10","BRT1","BRT2","BRT3","BRT4","BRT5","BRT6","BRT7","BRT8","BRT9","BRT10","MAX1","MAX2","MAX3","MAX4","MAX5","MAX6","MAX7","MAX8","MAX9","MAX10","LR","GAM","RF","BRT","MAX","ENSEMBLE","site_type","start_sd","ENSEMBLE_sd","moist_score_sd"
"989","WILEY","WILEYP06","tran_360","P06",4,"R",56,"A","","",14,20,54,6,16,161,6,33,4.00733318523247,5.08759633523238,1,1,1,1,4.04305126783455,20,1,1.85765101981217,1,1,"WILEY P06.2","WILEY","P06","cobble",0,30,10,50,10,0,"#NUM!","-4.E-01","-2.E-01","-3.E-01","-2.E-01","#NUM!",100,30,61.5,150,63.96,0.71,1.17,3.5,0.81,4.98,2.2295,0.14,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",1.00335015399996,-0.606442446171052,0.589888678457246
"990","WILEY","WILEYP06","tran_361","P06",1,"C",1,"D","","",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,0.693147180559945,NA,NA,0.126246189861594,1,1,"WILEY P06.2","WILEY","P06","cobble",0,30,10,50,10,0,"#NUM!","-4.E-01","-2.E-01","-3.E-01","-2.E-01","#NUM!",100,30,61.5,150,63.96,0.71,1.17,3.5,0.81,4.98,2.2295,0.14,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",-1.12302130179148,-0.606442446171052,0.589888678457246
"991","WILEY","WILEYP06","tran_362","P06",1,"R",0.5,"D","","",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,0.405465108108164,NA,NA,0.0946011618918981,1,1,"WILEY P06.2","WILEY","P06","cobble",0,30,10,50,10,0,"#NUM!","-4.E-01","-2.E-01","-3.E-01","-2.E-01","#NUM!",100,30,61.5,150,63.96,0.71,1.17,3.5,0.81,4.98,2.2295,0.14,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",-1.16188516715011,-0.606442446171052,0.589888678457246
"992","WILEY","WILEYP06","tran_363","P06",2,"C",33,"A","","",0,0,10,4,3,14,4,5,2.39789527279837,2.70805020110221,1,1,1,1,3.52636052461616,NA,0,0.840535710169394,1,1,"WILEY P06.2","WILEY","P06","cobble",0,30,10,50,10,0,"#NUM!","-4.E-01","-2.E-01","-3.E-01","-2.E-01","#NUM!",100,30,61.5,150,63.96,0.71,1.17,3.5,0.81,4.98,2.2295,0.14,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",-0.245788651818551,-0.606442446171052,0.589888678457246
"993","WILEY","WILEYP06","tran_364","P06",5,"R",139,"A","","",13,22,100,10,23,268,17,32,4.61512051684126,5.59471137960184,1,1,1,1,4.9416424226093,22,1,2.77023763553075,1,1,"WILEY P06.2","WILEY","P06","cobble",0,30,10,50,10,0,"#NUM!","-4.E-01","-2.E-01","-3.E-01","-2.E-01","#NUM!",100,30,61.5,150,63.96,0.71,1.17,3.5,0.81,4.98,2.2295,0.14,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",2.12411526741176,-0.606442446171052,0.589888678457246
"994","WILEY","WILEYP06","tran_365","P06",4,"C",31,"A","","",14,41,107,7,24,145,7,38,4.68213122712422,4.98360662170834,1,1,1,1,3.46573590279973,41,1,1.62095172014789,1,1,"WILEY P06.2","WILEY","P06","cobble",0,30,10,50,10,0,"#NUM!","-4.E-01","-2.E-01","-3.E-01","-2.E-01","#NUM!",100,30,61.5,150,63.96,0.71,1.17,3.5,0.81,4.98,2.2295,0.14,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",0.712655207500177,-0.606442446171052,0.589888678457246
"995","WILEY","WILEYP07","tran_420","P07",4,"C",51,"A","DRY","DRY",0,0,28,2,15,NA,0,0,3.36729582998647,NA,1,0,1,0,3.95124371858143,NA,NA,1.82000992461839,1,1,"WILEY P07.2","WILEY","P07","sand",0,75,5,5,15,0,"#NUM!","-2.E-01","-1.E-01","-1.E-01","-3.E-01","#NUM!",100,180,51.5,0,53.56,0.36,0.8,1.5,0.77,8.85,4.268,0.16,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",0.95712240356272,-0.606442446171052,-1.35242770182881
"996","WILEY","WILEYP07","tran_421","P07",1,"C",1,"D","DRY","DRY",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,0.693147180559945,NA,NA,0.126246189861594,1,1,"WILEY P07.2","WILEY","P07","sand",0,75,5,5,15,0,"#NUM!","-2.E-01","-1.E-01","-1.E-01","-3.E-01","#NUM!",100,180,51.5,0,53.56,0.36,0.8,1.5,0.77,8.85,4.268,0.16,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",-1.12302130179148,-0.606442446171052,-1.35242770182881
"997","WILEY","WILEYP07","tran_422","P07",1,"C",3,"A","DRY","DRY",0,0,NA,0,0,NA,0,0,NA,NA,1,0,0,NA,1.38629436111989,NA,NA,0.202492379723188,1,1,"WILEY P07.2","WILEY","P07","sand",0,75,5,5,15,0,"#NUM!","-2.E-01","-1.E-01","-1.E-01","-3.E-01","#NUM!",100,180,51.5,0,53.56,0.36,0.8,1.5,0.77,8.85,4.268,0.16,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",-1.02938189468691,-0.606442446171052,-1.35242770182881
"998","WILEY","WILEYP07","tran_423","P07",1,"R",5,"A","DRY","DRY",0,0,NA,0,0,NA,0,0,NA,NA,1,0,0,NA,1.79175946922805,NA,NA,0.247093541615086,1,1,"WILEY P07.2","WILEY","P07","sand",0,75,5,5,15,0,"#NUM!","-2.E-01","-1.E-01","-1.E-01","-3.E-01","#NUM!",100,180,51.5,0,53.56,0.36,0.8,1.5,0.77,8.85,4.268,0.16,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",-0.974606352940982,-0.606442446171052,-1.35242770182881
"999","WILEY","WILEYP07","tran_424","P07",3,"C",58,"A","DRY","DRY",0,0,NA,0,0,NA,0,0,NA,NA,1,0,0,NA,4.07753744390572,NA,NA,1.41403660761077,1,1,"WILEY P07.2","WILEY","P07","sand",0,75,5,5,15,0,"#NUM!","-2.E-01","-1.E-01","-1.E-01","-3.E-01","#NUM!",100,180,51.5,0,53.56,0.36,0.8,1.5,0.77,8.85,4.268,0.16,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",0.458538792055411,-0.606442446171052,-1.35242770182881
"1000","WILEY","WILEYP07","tran_425","P07",3,"C",125,"A","DRY","DRY",0,0,NA,0,0,NA,0,0,NA,NA,1,0,0,NA,4.83628190695148,NA,NA,1.64924739115496,1,1,"WILEY P07.2","WILEY","P07","sand",0,75,5,5,15,0,"#NUM!","-2.E-01","-1.E-01","-1.E-01","-3.E-01","#NUM!",100,180,51.5,0,53.56,0.36,0.8,1.5,0.77,8.85,4.268,0.16,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",0.747405663379185,-0.606442446171052,-1.35242770182881
"1001","WILEY","WILEYP07","tran_426","P07",2,"C",40,"A","DRY","DRY",0,0,2,1,2,NA,0,0,1.09861228866811,NA,1,0,1,0,3.71357206670431,NA,NA,0.879850134007905,1,1,"WILEY P07.2","WILEY","P07","sand",0,75,5,5,15,0,"#NUM!","-2.E-01","-1.E-01","-1.E-01","-3.E-01","#NUM!",100,180,51.5,0,53.56,0.36,0.8,1.5,0.77,8.85,4.268,0.16,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",-0.19750585440168,-0.606442446171052,-1.35242770182881
"1002","WILEY","WILEYP07","tran_427","P07",2,"C",31,"A","DRY","DRY",0,0,NA,0,0,NA,0,0,NA,NA,1,0,0,NA,3.46573590279973,NA,NA,0.827804539587943,1,1,"WILEY P07.2","WILEY","P07","sand",0,75,5,5,15,0,"#NUM!","-2.E-01","-1.E-01","-1.E-01","-3.E-01","#NUM!",100,180,51.5,0,53.56,0.36,0.8,1.5,0.77,8.85,4.268,0.16,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",-0.261424046415425,-0.606442446171052,-1.35242770182881
"1003","WILEY","WILEYP07","tran_428","P07",5,"C",64,"A","DRY","DRY",0,0,34,6,15,NA,0,0,3.55534806148941,NA,1,0,1,0,4.17438726989564,NA,NA,2.37893750764677,1,1,"WILEY P07.2","WILEY","P07","sand",0,75,5,5,15,0,"#NUM!","-2.E-01","-1.E-01","-1.E-01","-3.E-01","#NUM!",100,180,51.5,0,53.56,0.36,0.8,1.5,0.77,8.85,4.268,0.16,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",1.64355208069374,-0.606442446171052,-1.35242770182881
"1004","WILEY","WILEYP07","tran_429","P07",1,"C",3,"A","DRY","DRY",0,0,NA,0,0,NA,0,0,NA,NA,1,0,0,NA,1.38629436111989,NA,NA,0.202492379723188,1,1,"WILEY P07.2","WILEY","P07","sand",0,75,5,5,15,0,"#NUM!","-2.E-01","-1.E-01","-1.E-01","-3.E-01","#NUM!",100,180,51.5,0,53.56,0.36,0.8,1.5,0.77,8.85,4.268,0.16,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",-1.02938189468691,-0.606442446171052,-1.35242770182881
"1005","WILEY","WILEYP07","tran_430","P07",2,"R",41,"D","DRY","DRY",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,3.73766961828337,NA,NA,0.884910619839507,1,1,"WILEY P07.2","WILEY","P07","sand",0,75,5,5,15,0,"#NUM!","-2.E-01","-1.E-01","-1.E-01","-3.E-01","#NUM!",100,180,51.5,0,53.56,0.36,0.8,1.5,0.77,8.85,4.268,0.16,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",-0.191290974762547,-0.606442446171052,-1.35242770182881
"1006","WILEY","WILEYP08","tran_344","P08",2,"C",26,"D","","DRY",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,3.29583686600433,NA,NA,0.792125741860909,1,1,"WILEY P08.2","WILEY","P08","sand",0,35,10,30,25,0,"#NUM!","-4.E-01","-2.E-01","-4.E-01","-3.E-01","#NUM!",100,160,3.5,20,3.64,0.69,1.31,0,0.78,10.45,5.408,0.14,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",-0.30524186172433,-0.606442446171052,-2.80916498704335
"1007","WILEY","WILEYP08","tran_345","P08",2,"R",31,"D","","DRY",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,3.46573590279973,NA,NA,0.827804539587943,1,1,"WILEY P08.2","WILEY","P08","sand",0,35,10,30,25,0,"#NUM!","-4.E-01","-2.E-01","-4.E-01","-3.E-01","#NUM!",100,160,3.5,20,3.64,0.69,1.31,0,0.78,10.45,5.408,0.14,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",-0.261424046415425,-0.606442446171052,-2.80916498704335
"1008","WILEY","WILEYP08","tran_346","P08",1,"R",5,"A","","DRY",0,0,NA,0,0,NA,0,0,NA,NA,1,0,0,NA,1.79175946922805,NA,NA,0.247093541615086,1,1,"WILEY P08.2","WILEY","P08","sand",0,35,10,30,25,0,"#NUM!","-4.E-01","-2.E-01","-4.E-01","-3.E-01","#NUM!",100,160,3.5,20,3.64,0.69,1.31,0,0.78,10.45,5.408,0.14,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",-0.974606352940982,-0.606442446171052,-2.80916498704335
"1009","WILEY","WILEYP08","tran_347","P08",2,"R",23,"A","","DRY",0,0,7,2,4,NA,0,0,2.07944154167984,NA,1,0,1,0,3.17805383034795,NA,NA,0.767391304373069,1,1,"WILEY P08.2","WILEY","P08","sand",0,35,10,30,25,0,"#NUM!","-4.E-01","-2.E-01","-4.E-01","-3.E-01","#NUM!",100,160,3.5,20,3.64,0.69,1.31,0,0.78,10.45,5.408,0.14,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",-0.335618698463721,-0.606442446171052,-2.80916498704335
"1010","WILEY","WILEYP08","tran_348","P08",1,"C",3,"D","","DRY",0,0,NA,0,0,NA,0,0,NA,NA,0,NA,NA,NA,1.38629436111989,NA,NA,0.202492379723188,1,1,"WILEY P08.2","WILEY","P08","sand",0,35,10,30,25,0,"#NUM!","-4.E-01","-2.E-01","-4.E-01","-3.E-01","#NUM!",100,160,3.5,20,3.64,0.69,1.31,0,0.78,10.45,5.408,0.14,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",-1.02938189468691,-0.606442446171052,-2.80916498704335
"1011","WILEY","WILEYP08","tran_349","P08",3,"R",88,"A","","DRY",0,0,NA,0,0,NA,0,0,NA,NA,1,0,0,NA,4.48863636973214,NA,NA,1.54147727461696,1,1,"WILEY P08.2","WILEY","P08","sand",0,35,10,30,25,0,"#NUM!","-4.E-01","-2.E-01","-4.E-01","-3.E-01","#NUM!",100,160,3.5,20,3.64,0.69,1.31,0,0.78,10.45,5.408,0.14,15,NA,30,"trans","Wiley Creek",44.412022,-122.675445,176,11.37,11.62,44.68,508.9,26.9,0.9,26,5.82,17.78,17.78,5.4,1290,199,18,58.52,576,99,99,527,0.38,0.32,0.37,0.31,0.47,0.22,0.43,0.44,0.52,0.38,0.33,0.27,0.22,0.23,0.37,0.22,0.42,0.5,0.31,0.35,0.3,0.1,0.09,0.31,0.21,0.29,0.17,0.35,0.18,0.17,0.12,0.07,0.08,0.05,0.17,0.21,0.15,0.06,0.18,0.5,0.36,0.37,0.28,0.26,0.37,0.34,0.38,0.42,0.37,0.33,0.38,0.32,0.22,0.16,0.35,0.27,"beyond",0.615051117735316,-0.606442446171052,-2.80916498704335
